LEA Code,District Name,School Code,School Name,Organization Type,School Type,Low Grade,High Grade,Address,City,State,Zip,CESA,Locale,County,Current Status,Categories And Programs,Virtual School,IB Program,Phone Number,Fax Number,Charter Status,Website Url
2289,Green Bay Area Public,0437,McAuliffe Elementary,Public School,Elementary School,K4,05,2071 Emerald Dr,Green Bay,WI,54311,07,Suburb - midsize,Brown,OPEN,,Supplemental Virtual,,920-391-2436,920-391-2535,FALSE,www.gbaps.org
5607,Stevens Point Area Public,0200,McDill Elementary,Public School,Elementary School,KG,06,2516 School St,Stevens Point,WI,54481,05,Town - distant,Portage,OPEN,,Supplemental Virtual,,715-345-5420,715-345-7345,FALSE,www.pointschools.net
3381,McFarland,0080,McFarland High,Public School,High School,09,12,5103 Farwell St,McFarland,WI,53558,02,Suburb - large,Dane,OPEN,,Supplemental Virtual,,608-838-3166,608-838-4562,FALSE,www.mcfarland.k12.wi.us
3290,Manitowoc,0400,McKinley Academy,Public School,Combined Elementary/Secondary School,09,12,1002 E Cedar Ave,Manitowoc,WI,54220,07,Town - distant,Manitowoc,OPEN,"Alternative, Charter, Title I",Exclusively Virtual,,920-686-4700,920-686-4701,TRUE,https://mckinley.manitowocpublicschools.org
5607,Stevens Point Area Public,0100,McKinley Center,Public School,Elementary School,KG,06,2926 Blaine St,Stevens Point,WI,54481,05,Town - distant,Portage,OPEN,Title I,Supplemental Virtual,,715-345-5421,715-345-7350,FALSE,www.pointschools.net
1554,Eau Claire Area,0580,McKinley Charter School,Public School,High School,06,12,1266 McKinley Rd,Eau Claire,WI,54703,10,City - small,Eau Claire,OPEN,"Alternative, Charter, Title I",Supplemental Virtual,,715-852-6900,715-852-6904,TRUE,www.ecasd.us/mckinley-charter-school/home
0147,Appleton Area,0320,McKinley Elementary,Public School,Elementary School,K4,05,1125 E Taft Ave,Appleton,WI,54915,06,City - small,Calumet,OPEN,,Supplemental Virtual,,920-852-5510,920-852-5511,FALSE,www.aasd.k12.wi.us
2793,Kenosha,0380,McKinley Elementary,Public School,Elementary School,K4,05,5520 32nd Ave,Kenosha,WI,53144,01,Suburb - midsize,Kenosha,CLOSED,,Supplemental Virtual,,262-359-6002,262-359-7641,FALSE,www.kusd.edu
6244,Wauwatosa,0180,McKinley Elementary,Public School,Elementary School,K4,05,2435 N 89th St,Wauwatosa,WI,53226,01,Suburb - large,Milwaukee,OPEN,,Supplemental Virtual,,414-773-1500,414-773-1520,FALSE,https://mckinley.wauwatosa.k12.wi.us/o/mckinley
6307,West Bend,0100,McLane Elementary,Public School,Elementary School,KG,04,833 Chestnut St,West Bend,WI,53095,06,Suburb - small,Washington,OPEN,,Supplemental Virtual,,262-335-5487,262-335-8245,FALSE,www.west-bend.k12.wi.us
7000,,7029,McNaughton Correctional Center,State Institution School,Combined Elementary/Secondary School,07,12,8500 Rainbow Rd,Lake Tomahawk,WI,54539,,Rural - remote,Oneida,OPEN,Alternative,Supplemental Virtual,,715-277-2484,715-277-2293,FALSE,doc.wi.gov/families-visitors/find-facility/mcnaughton-correctional-center
0413,Beloit,0180,McNeel Intermediate,Public School,Combined Elementary/Secondary School,04,08,1524 Frederick St,Beloit,WI,53511,02,Rural - fringe,Rock,CLOSED,,,,608-361-3806,608-361-4122,FALSE,www.sdb.k12.wi.us/mcneel
3549,Middleton-Cross Plains Area,0110,Middleton-Cross Plains Area School,Public School,Elementary School,K4,K4,2429 Clark Street,Middleton,WI,53562,02,Suburb - large,Dane,OPEN,,Supplemental Virtual,,608-829-9067,608-836-1536,FALSE,www.mcpasd.k12.wi.us
6685,Wisconsin Rapids,0170,Mead Elementary,Public School,Elementary School,K4,05,241 17th Ave S,Wisconsin Rapids,WI,54495,05,Town - distant,Wood,OPEN,Title I,Supplemental Virtual,,715-424-6777,715-424-6778,FALSE,www.wrps.org
4060,Oconomowoc Area,0090,Meadow View Elementary,Public School,Elementary School,K4,04,1500 Whalen Dr,Oconomowoc,WI,53066,01,Rural - fringe,Waukesha,OPEN,,Supplemental Virtual,,262-560-8000,262-560-8018,FALSE,www.oasd.org
5656,Sun Prairie Area,0110,Meadow View Elementary,Public School,Elementary School,K4,05,200 N Grand Ave,Sun Prairie,WI,53590,02,Suburb - large,Dane,OPEN,,Supplemental Virtual,,608-834-6624,608-834-9311,FALSE,www.sunprairieschools.org
6216,Waupun,0160,Meadow View Primary,Public School,Elementary School,K4,01,506 Beaver Dam St,Waupun,WI,53963,06,Town - distant,Dodge,OPEN,Title I,Supplemental Virtual,,920-324-3361,920-324-0490,FALSE,www.waupun.k12.wi.us
2604,Howard-Suamico,0050,Meadowbrook Elementary,Public School,Elementary School,K4,04,720 Hillcrest Hts,Green Bay,WI,54313,07,Suburb - midsize,Brown,OPEN,,Supplemental Virtual,,920-662-5000,920-662-5050,FALSE,www.hssdschools.org
6174,Waukesha,0280,Meadowbrook Elementary,Public School,Elementary School,K4,05,3130 Rolling Ridge Dr,Waukesha,WI,53188,01,City - small,Waukesha,OPEN,,Supplemental Virtual,,262-970-2005,262-970-2020,FALSE,www.waukesha.k12.wi.us
1554,Eau Claire Area,0350,Meadowview Elementary,Public School,Elementary School,KG,05,4714 Fairfax St,Eau Claire,WI,54701,10,City - small,Eau Claire,OPEN,,Supplemental Virtual,,715-852-4000,715-852-4004,FALSE,www.ecasd.us/meadowview-elementary/home
4018,Oak Creek-Franklin Joint,0080,Meadowview Elementary,Public School,Elementary School,K4,05,10420 S McGraw Dr,Oak Creek,WI,53154,01,Suburb - large,Milwaukee,OPEN,,Supplemental Virtual,,414-768-6240,414-677-6936,FALSE,www.ocfsd.org
3409,Medford Area Public,0180,Medford Elementary,Public School,Elementary School,K4,04,1065 W Broadway Ave,Medford,WI,54451,10,Rural - fringe,Taylor,OPEN,,Supplemental Virtual,,715-748-2316,715-748-2570,FALSE,www.medford.k12.wi.us
3409,Medford Area Public,0220,Medford High,Public School,High School,09,12,1015 W Broadway Ave,Medford,WI,54451,10,Town - distant,Taylor,OPEN,,Supplemental Virtual,,715-748-5951,715-748-6438,FALSE,www.medford.k12.wi.us
3409,Medford Area Public,0240,Medford Middle,Public School,Middle School,05,08,509 E Clark St,Medford,WI,54451,10,Town - distant,Taylor,OPEN,,Supplemental Virtual,,715-748-2516,715-748-1213,FALSE,www.medford.k12.wi.us
3427,Mellen,0800,Mellen Public School,Public School,Combined Elementary/Secondary School,K4,12,420 S Main St,Mellen,WI,54546,12,Rural - remote,Ashland,OPEN,Title I,Supplemental Virtual,,715-274-3601,715-274-3715,FALSE,www.mellendiggers.org
3428,Melrose-Mindoro,0020,Melrose-Mindoro Elementary,Public School,Elementary School,K4,06,N181 State Hwy 108,Melrose,WI,54642,04,Rural - distant,Jackson,OPEN,,Supplemental Virtual,,608-488-2201,608-488-2805,FALSE,www.mel-min.k12.wi.us
3428,Melrose-Mindoro,0040,Melrose-Mindoro Junior/Senior High,Public School,High School,07,12,N181 State Road 108,Melrose,WI,54642,04,Rural - distant,Jackson,OPEN,,Supplemental Virtual,,608-488-2201,608-488-2805,FALSE,www.mel-min.k12.wi.us
0413,Beloit,0200,Memorial High,Public School,High School,09,12,1225 4th St,Beloit,WI,53511,02,City - small,Rock,OPEN,,Supplemental Virtual,,608-361-3005,608-361-4122,FALSE,www.sdb.k12.wi.us/memorial
1554,Eau Claire Area,0340,Memorial High,Public School,High School,09,12,2220 Fairfax St,Eau Claire,WI,54701,10,City - small,Eau Claire,OPEN,,Supplemental Virtual,,715-852-6300,715-852-6304,FALSE,www.ecasd.us/memorial-high-school/home
3430,Menasha Joint,0100,Menasha High,Public School,High School,09,12,420 7th St,Menasha,WI,54952,06,Suburb - midsize,Winnebago,OPEN,Title I,Supplemental Virtual,,920-967-1800,920-751-5223,FALSE,www.mjsd.k12.wi.us
3269,Madison Metropolitan,0555,Mendota Elementary,Public School,Elementary School,K4,05,4002 School Rd,Madison,WI,53704,02,City - large,Dane,OPEN,Title I,Supplemental Virtual,,608-204-7840,608-204-0471,FALSE,https://mendota.madison.k12.wi.us/
7100,,7104,Mendota Mental Health Institution,State Institution School,Combined Elementary/Secondary School,KG,12,301 Troy Dr,Madison,WI,53704,,City - large,Dane,OPEN,Alternative,Supplemental Virtual,,,,FALSE,
4179,Oshkosh Area,0520,Menominee Elementary School,Public School,Elementary School,KG,05,915 Hazel Street,Oshkosh,WI,54901,06,City - small,Winnebago,OPEN,Title I,Supplemental Virtual,,920-808-6440,920-424-7598,FALSE,www.oshkosh.k12.wi.us
3434,Menominee Indian,0040,Menominee Indian High,Public School,High School,09,12,N500 STH 47-55,Keshena,WI,54135,08,Rural - distant,Menominee,OPEN,,,,715-799-3846,715-799-5558,FALSE,www.misd.k12.wi.us
3434,Menominee Indian,0060,Menominee Indian Middle,Public School,Middle School,06,08,N3455 STH 47,Neopit,WI,54150,08,Rural - remote,Menominee,OPEN,,,,715-756-2324,715-756-2496,FALSE,www.misd.k12.wi.us
3437,Menomonee Falls,0110,Menomonee Falls High,Public School,High School,09,12,N80W14350 Titan Dr,Menomonee Falls,WI,53051,01,Suburb - large,Waukesha,OPEN,,Supplemental Virtual,,262-255-8444,262-255-8377,FALSE,www.fallsschools.org
3444,Menomonie Area,0150,School District of the Menomonie Area 4K,Public School,Elementary School,K4,K4,215 Pine Avenue E,Menomonie,WI,54751,11,Town - distant,Dunn,OPEN,,Supplemental Virtual,,715-232-1642,715-232-1317,FALSE,www.sdmaonline.com
3444,Menomonie Area,0180,Menomonie High,Public School,High School,09,12,1715 5th St W,Menomonie,WI,54751,11,Rural - fringe,Dunn,OPEN,,Supplemental Virtual,,715-232-2606,715-232-2629,FALSE,www.sdmaonline.com
3444,Menomonie Area,0160,Menomonie Middle,Public School,Middle School,06,08,920 21st St S,Menomonie,WI,54751,11,Rural - fringe,Dunn,OPEN,Title I,Supplemental Virtual,,715-232-1673,715-232-5486,FALSE,www.sdmaonline.com
3484,Mercer,0040,Mercer School,Public School,Combined Elementary/Secondary School,K4,12,2690W Margaret St,Mercer,WI,54547,12,Rural - remote,Iron,OPEN,Title I,Supplemental Virtual,,715-388-8266,715-388-8268,FALSE,www.mercer.k12.wi.us
3500,Merrill Area,0400,Merrill Adult Diploma Academy,Public School,High School,11,12,1004 E 1st Street,Merrill,WI,54452,09,Town - distant,Lincoln,OPEN,"Alternative, Charter",Supplemental Virtual,,715-536-1431,715-539-2769,TRUE,www.mapsedu.org
0413,Beloit,0210,Merrill Elementary,Public School,Elementary School,K4,05,1635 Nelson Ave,Beloit,WI,53511,02,City - small,Rock,OPEN,Title I,Supplemental Virtual,,608-361-2605,608-361-4122,FALSE,www.sdb.k12.wi.us/merrill
4179,Oshkosh Area,0220,Merrill Elementary,Public School,Elementary School,KG,05,108 W New York Ave,Oshkosh,WI,54901,06,City - small,Winnebago,CLOSED,,Supplemental Virtual,,920-424-0420,920-424-7504,FALSE,www.oshkosh.k12.wi.us
3500,Merrill Area,0140,Merrill High,Public School,High School,09,12,1201 N Sales St,Merrill,WI,54452,09,Town - distant,Lincoln,OPEN,,Supplemental Virtual,,715-536-4594,715-536-1788,FALSE,www.mapsedu.org
5100,Sauk Prairie,0100,Merrimac Community,Public School,Elementary School,K4,05,360 School St,Merrimac,WI,53561,05,Rural - distant,Sauk,OPEN,Title I,,,608-643-1995,608-493-2895,FALSE,www.saukprairieschools.org
3528,Merton Community,0020,Merton Intermediate,Public School,Elementary School,05,08,N68W28320 Sussex Rd,Hartland,WI,53029,01,Suburb - large,Waukesha,OPEN,,Supplemental Virtual,,262-538-1130,262-538-4978,FALSE,www.merton.k12.wi.us
3528,Merton Community,0040,Merton Primary,Public School,Elementary School,K4,04,N68W28460 Sussex Rd,Hartland,WI,53029,01,Suburb - large,Waukesha,OPEN,,Supplemental Virtual,,262-538-2227,262-538-3937,FALSE,www.merton.k12.wi.us
3619,Milwaukee,0525,Metcalfe Elementary,Public School,Elementary School,K4,08,3400 W North Ave,Milwaukee,WI,53208,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-874-3600,414-874-3615,FALSE,www.milwaukee.k12.wi.us
3269,Madison Metropolitan,0820,Metro School,Public School,Combined Elementary/Secondary School,04,12,115 W Doty St,Madison,WI,53703,02,City - large,Dane,OPEN,Alternative,Supplemental Virtual,,608-663-1634,608-442-4129,FALSE,www.madison.k12.wi.us
4893,River Falls,0060,Meyer Middle,Public School,Middle School,06,08,230 N 9th St,River Falls,WI,54022,11,Town - distant,Pierce,OPEN,,Supplemental Virtual,,715-425-1820,715-200-5950,FALSE,www.rfsd.k12.wi.us
3549,Middleton-Cross Plains Area,0060,Middleton High,Public School,High School,09,12,2100 Bristol St,Middleton,WI,53562,02,Suburb - large,Dane,OPEN,,Supplemental Virtual,,608-829-9660,608-831-1995,FALSE,www.mcpasd.k12.wi.us
3269,Madison Metropolitan,0570,Midvale Elementary,Public School,Elementary School,K4,02,502 Caromar Dr,Madison,WI,53711,02,City - large,Dane,OPEN,,Supplemental Virtual,,608-204-6700,608-204-0475,FALSE,https://midvale.madison.k12.wi.us/
4543,Prairie du Chien Area,0800,Mighty River Academy of Virtual,Public School,Combined Elementary/Secondary School,KG,12,800 E Crawford St,Prairie du Chien,WI,53821,03,Town - remote,Crawford,OPEN,Charter,Exclusively Virtual,,608-326-3702,608-326-3709,TRUE,www.pdc.k12.wi.us
7000,,7018,DOC: Milwaukee Secure Detention Facility,State Institution School,High School,12,12,1015 N 10th St,Milwaukee,WI,53205,,City - large,Milwaukee,OPEN,Alternative,Supplemental Virtual,,414-212-3535,414-212-6811,FALSE,doc.wi.gov/families-visitors/find-facility/milwaukee-secure-detention-facility
3269,Madison Metropolitan,0210,Milele Chikasa Anana Elementary School,Public School,Elementary School,K4,05,6323 Woodington Way,Madison,WI,53711,02,City - large,Dane,OPEN,Title I,Supplemental Virtual,,608-204-2180,608-204-0479,FALSE,https://anana.madison.k12.wi.us/
8019,Milestone Democratic School Inc,8145,Milestone Democratic School,Independent Charter School,High School,06,12,2758 Dairy Dr,Madison,WI,53718,02,City - large,Dane,CLOSED,Charter,Supplemental Virtual,,608-205-8110,608-713-9049,TRUE,milestonedemocratic.org
8031,Mill Creek Academy Inc,8181,Mill Creek Academy,Independent Charter School,Elementary School,K4,06,S46W23850 Lawnsdale Rd,Waukesha,WI,53189,01,Suburb - large,Waukesha,OPEN,"Charter, Title I",,,262-422-6020,262-436-2199,TRUE,https://www.nhaschools.com/schools/mill-creek-academy/en
3857,Muskego-Norway,0100,Mill Valley Elementary,Public School,Elementary School,KG,04,W191S6445 Hillendale Dr,Muskego,WI,53150,01,Suburb - large,Waukesha,OPEN,Title I,Supplemental Virtual,,262-971-1830,262-679-4087,FALSE,www.muskegonorway.org
5747,Tomah Area,0100,Miller Elementary,Public School,Elementary School,KG,05,813 Oak Ave,Tomah,WI,54660,04,Town - distant,Monroe,OPEN,Title I,Supplemental Virtual,,608-374-7026,608-372-5087,FALSE,www.tomah.education
3612,Milton,0100,Milton High,Public School,High School,09,12,114 W High St,Milton,WI,53563,02,Suburb - small,Rock,OPEN,,Supplemental Virtual,,608-868-9300,608-868-9399,FALSE,www.milton.k12.wi.us
3612,Milton,0120,Milton Middle,Public School,Middle School,07,08,20 E Madison Ave,Milton,WI,53563,02,Suburb - small,Rock,OPEN,,,,608-868-9350,608-868-9269,FALSE,www.milton.k12.wi.us
3619,Milwaukee,0103,Milwaukee Academy of Chinese Language,Public School,Elementary School,K4,08,2430 W Wisconsin Ave,Milwaukee,WI,53233,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-934-4340,414-934-4345,FALSE,www.milwaukee.k12.wi.us
1900,Franklin Public,0400,Milwaukee County Community Reintegration,Public School,High School,09,12,8885 S 68th St,Franklin,WI,53132,01,Suburb - large,Milwaukee,OPEN,"Alternative, Title I",Supplemental Virtual,,414-525-7630,414-525-7630,FALSE,
3619,Milwaukee,0315,Milwaukee County Youth Education Center,Public School,Combined Elementary/Secondary School,06,12,949 N 9th St,Milwaukee,WI,53233,01,City - large,Milwaukee,OPEN,"Alternative, Partnership, Title I",Supplemental Virtual,,414-226-7330,414-226-7335,FALSE,www.milwaukee.k12.wi.us
3619,Milwaukee,0123,Milwaukee College Preparatory School --,Public School,Elementary School,K4,08,2449 N 36th St,Milwaukee,WI,53210,01,City - large,Milwaukee,OPEN,"Charter, Title I",Supplemental Virtual,,414-445-8020,414-445-8167,TRUE,www.milwcollegeprep.com
3619,Milwaukee,0111,Milwaukee College Preparatory School --,Public School,Elementary School,K4,08,2623 N 38th St,Milwaukee,WI,53210,01,City - large,Milwaukee,OPEN,"Charter, Title I",Supplemental Virtual,,414-445-1000,414-445-1005,TRUE,www.milwaukee.k12.wi.us
3619,Milwaukee,0145,Milwaukee College Preparatory School --,Public School,Elementary School,K4,08,1228 W Lloyd St,Milwaukee,WI,53205,01,City - large,Milwaukee,OPEN,"Charter, Title I",Supplemental Virtual,,414-264-6000,414-264-6004,TRUE,www.milwaukee.k12.wi.us
3619,Milwaukee,0121,Milwaukee College Preparatory School:,Public School,Elementary School,K4,08,1350 W North Ave,Milwaukee,WI,53205,01,City - large,Milwaukee,OPEN,"Charter, Title I",Supplemental Virtual,,414-264-6600,414-264-6607,TRUE,www.milwcollegeprep.com
3619,Milwaukee,0118,Milwaukee Environmental Science Academy,Public School,Elementary School,K4,08,6600 W Melvina St,Milwaukee,WI,53216,01,City - large,Milwaukee,OPEN,"Charter, Title I",Supplemental Virtual,,414-353-3830,414-353-3834,TRUE,www.milwaukee.k12.wi.us
3619,Milwaukee,0140,Milwaukee French Immersion,Public School,Elementary School,K4,05,2360 N 52nd St,Milwaukee,WI,53210,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-874-8400,414-874-8415,FALSE,www.milwaukee.k12.wi.us
3619,Milwaukee,0146,Milwaukee German Immersion,Public School,Elementary School,K4,05,3778 N 82nd St,Milwaukee,WI,53222,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-393-5600,414-393-5615,FALSE,www.milwaukee.k12.wi.us
3619,Milwaukee,0038,Milwaukee High School of the Arts,Public School,High School,09,12,2300 W Highland Ave,Milwaukee,WI,53233,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-934-7000,414-934-7015,FALSE,www.milwaukee.k12.wi.us
3619,Milwaukee,0362,Milwaukee Parkside School,Public School,Elementary School,K4,08,2969 S Howell Ave,Milwaukee,WI,53207,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-294-1600,414-294-1615,FALSE,www.milwaukee.k12.wi.us
3619,Milwaukee,0071,Milwaukee School of Languages,Public School,Combined Elementary/Secondary School,06,12,8400 W Burleigh St,Milwaukee,WI,53222,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-393-5700,414-393-5715,FALSE,www.milwaukee.k12.wi.us
3619,Milwaukee,0226,Milwaukee Sign Language Elementary,Public School,Elementary School,K4,08,7900 W Acacia St,Milwaukee,WI,53223,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-393-3800,414-393-3815,FALSE,www.milwaukee.k12.wi.us
3619,Milwaukee,0167,Milwaukee Spanish Immersion,Public School,Elementary School,K4,05,2765 S 55th St,Milwaukee,WI,53219,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-604-7600,414-604-7615,FALSE,www.milwaukee.k12.wi.us
8008,Milwaukee Science Education Consortium,8106,Milwaukee Academy of Science,Independent Charter School,Combined Elementary/Secondary School,K4,12,2000 W Kilbourn Ave,Milwaukee,WI,53233,01,City - large,Milwaukee,OPEN,"Charter, Title I",Supplemental Virtual,,414-933-0302,414-933-1914,TRUE,www.milwaukeeacademyofscience.org
3619,Milwaukee,0885,Milwaukee Excellence Charter School,Public School,Combined Elementary/Secondary School,06,12,4950 N 24th St,Milwaukee,WI,53209,01,City - large,Milwaukee,CLOSED,Charter,Supplemental Virtual,,414-464-7188,414-464-7173,TRUE,www.mkeexcellence.org
8012,Milwaukee Math and Science Academy Inc,8128,Milwaukee Math and Science Academy,Independent Charter School,Combined Elementary/Secondary School,K4,08,2703 N Sherman Blvd,Milwaukee,WI,53210,01,City - large,Milwaukee,OPEN,"Charter, Title I",,,414-263-6400,414-263-6403,TRUE,www.mmsacademy.org
8013,Milwaukee Scholars Charter School Inc,8129,Milwaukee Scholars Charter School,Independent Charter School,Elementary School,K4,08,7000 W Florist Ave,Milwaukee,WI,53218,01,City - large,Milwaukee,OPEN,"Charter, Title I",Supplemental Virtual,,414-393-0197,414-921-4134,TRUE,milwaukeescholarscharterschool.org
3633,Mineral Point Unified,0060,Mineral Point Elementary,Public School,Elementary School,K4,05,611 Cothern St,Mineral Point,WI,53565,03,Rural - distant,Iowa,OPEN,Title I,Supplemental Virtual,,608-987-0711,608-987-3904,FALSE,www.mineralpointschools.org
3633,Mineral Point Unified,0080,Mineral Point High,Public School,High School,09,12,705 Ross St,Mineral Point,WI,53565,03,Rural - distant,Iowa,OPEN,,Supplemental Virtual,,608-987-0730,608-987-3766,FALSE,www.mineralpointschools.org
3633,Mineral Point Unified,0090,Mineral Point Middle,Public School,Middle School,06,08,705 Ross St,Mineral Point,WI,53565,03,Rural - distant,Iowa,OPEN,,Supplemental Virtual,,608-987-0720,608-987-3766,FALSE,www.mineralpointschools.org
